JOURNAL,YEAR,VOLUME,ISSUE,TITLE,NAME,FIRST_NAME,MIDDLE_NAME,LAST_NAME,COUNTRY,GENDER,CATEGORY,NOTES,editor_id
JECOL,1996,84,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,1996,84,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,1996,84,1,SE,David J Gibson,David,J,Gibson,USA,M,SE,NA,703
JECOL,1996,84,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,1996,84,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,1996,84,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,1996,84,1,EIC,Jonathan Silvertown,Jonathan,,Silvertown,UK,M,EIC,NA,1872
JECOL,1996,84,1,AE,Jan VanGroenendael,Jan,,VanGroenendael,Netherlands,M,AE,NA,1924
JECOL,1996,84,1,SE,Kurt S Pregitzer,Kurt,S,Pregitzer,USA,M,SE,NA,2070
JECOL,1996,84,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,1996,84,1,SE,Laura Huenneke,Laura,,Huenneke,USA,F,SE,NA,2175
JECOL,1996,84,1,SE,Michael Fenner,Michael,,Fenner,UK,M,SE,NA,2364
JECOL,1996,84,1,SE,Michael J Hutchings,Michael,J,Hutchings,UK,M,SE,NA,2419
JECOL,1996,84,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,1996,84,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,1996,84,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,1996,84,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,1996,84,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,1996,84,1,SE,Susan Kalisz,Susan,,Kalisz,USA,F,SE,NA,3374
JECOL,1997,85,1,AE,Anthony J Davy,Anthony,J,Davy,UK,M,AE,NA,50
JECOL,1997,85,1,SE,Alastair H Fitter,Alastair,H,Fitter,UK,M,SE,NA,74
JECOL,1997,85,1,SE,Alan J Gray,Alan,J,Gray,UK,M,SE,NA,89
JECOL,1997,85,1,SE,Andrew J Lack,Andrew,J,Lack,UK,M,SE,NA,3851
JECOL,1997,85,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,1997,85,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,1997,85,1,SE,David J Gibson,David,J,Gibson,USA,M,SE,NA,703
JECOL,1997,85,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,1997,85,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,1997,85,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,1997,85,1,EIC,Jonathan Silvertown,Jonathan,,Silvertown,UK,M,EIC,NA,1872
JECOL,1997,85,1,AE,Jan VanGroenendael,Jan,,VanGroenendael,Netherlands,M,AE,NA,1924
JECOL,1997,85,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,1997,85,1,SE,Kurt S Pregitzer,Kurt,S,Pregitzer,USA,M,SE,NA,2070
JECOL,1997,85,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,1997,85,1,SE,Laura Huenneke,Laura,,Huenneke,USA,F,SE,NA,2175
JECOL,1997,85,1,SE,Michael Fenner,Michael,,Fenner,UK,M,SE,NA,2364
JECOL,1997,85,1,SE,Michael J Hutchings,Michael,J,Hutchings,UK,M,SE,NA,2419
JECOL,1997,85,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,1997,85,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,1997,85,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,1997,85,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,1997,85,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,1997,85,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,1997,85,1,SE,Susan Kalisz,Susan,,Kalisz,USA,F,SE,NA,3374
JECOL,1997,85,1,SE,Sandra Lavorel,Sandra,,Lavorel,France,F,SE,NA,3385
JECOL,1997,85,1,SE,Toshihiko Hara,Toshihiko,,Hara,Japan,M,SE,NA,3562
JECOL,1998,86,1,AE,Anthony J Davy,Anthony,J,Davy,UK,M,AE,NA,50
JECOL,1998,86,1,SE,Alastair H Fitter,Alastair,H,Fitter,UK,M,SE,NA,74
JECOL,1998,86,1,SE,Alan J Gray,Alan,J,Gray,UK,M,SE,NA,89
JECOL,1998,86,1,SE,Andrew J Lack,Andrew,J,Lack,UK,M,SE,NA,3851
JECOL,1998,86,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,1998,86,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,1998,86,1,SE,David J Gibson,David,J,Gibson,USA,M,SE,NA,703
JECOL,1998,86,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,1998,86,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,1998,86,1,SE,Ian Sanders,Ian,,Sanders,Switzerland,M,SE,NA,1416
JECOL,1998,86,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,1998,86,1,EIC,Jonathan Silvertown,Jonathan,,Silvertown,UK,M,EIC,NA,1872
JECOL,1998,86,1,AE,Jan VanGroenendael,Jan,,VanGroenendael,Netherlands,M,AE,NA,1924
JECOL,1998,86,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,1998,86,1,SE,Kurt S Pregitzer,Kurt,S,Pregitzer,USA,M,SE,NA,2070
JECOL,1998,86,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,1998,86,1,SE,Laura Huenneke,Laura,,Huenneke,USA,F,SE,NA,2175
JECOL,1998,86,1,SE,Michael Fenner,Michael,,Fenner,UK,M,SE,NA,2364
JECOL,1998,86,1,SE,Michael J Hutchings,Michael,J,Hutchings,UK,M,SE,NA,2419
JECOL,1998,86,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,1998,86,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,1998,86,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,1998,86,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,1998,86,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,1998,86,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,1998,86,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
JECOL,1998,86,1,SE,Susan Kalisz,Susan,,Kalisz,USA,F,SE,NA,3374
JECOL,1998,86,1,SE,Sandra Lavorel,Sandra,,Lavorel,France,F,SE,NA,3385
JECOL,1998,86,1,SE,S Joseph Wright,S,Joseph,Wright,Panama,M,SE,NA,3506
JECOL,1998,86,1,SE,Toshihiko Hara,Toshihiko,,Hara,Japan,M,SE,NA,3562
JECOL,1999,87,1,EIC,Anthony J Davy,Anthony,J,Davy,UK,M,EIC,NA,50
JECOL,1999,87,1,SE,Alan J Gray,Alan,J,Gray,UK,M,SE,NA,89
JECOL,1999,87,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,1999,87,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,1999,87,1,AE,David J Gibson,David,J,Gibson,USA,M,AE,NA,703
JECOL,1999,87,1,SE,David J Gibson,David,J,Gibson,USA,M,SE,NA,703
JECOL,1999,87,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,1999,87,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,1999,87,1,SE,Ian Sanders,Ian,,Sanders,Switzerland,M,SE,NA,1416
JECOL,1999,87,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,1999,87,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,1999,87,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,1999,87,1,SE,Michael Fenner,Michael,,Fenner,UK,M,SE,NA,2364
JECOL,1999,87,1,AE,Michael J Hutchings,Michael,J,Hutchings,UK,M,AE,NA,2419
JECOL,1999,87,1,SE,Michael J Hutchings,Michael,J,Hutchings,UK,M,SE,NA,2419
JECOL,1999,87,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,1999,87,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,1999,87,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,1999,87,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,1999,87,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,1999,87,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,1999,87,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
JECOL,1999,87,1,SE,Susan Kalisz,Susan,,Kalisz,USA,F,SE,NA,3374
JECOL,1999,87,1,SE,Sandra Lavorel,Sandra,,Lavorel,France,F,SE,NA,3385
JECOL,1999,87,1,SE,S Joseph Wright,S,Joseph,Wright,Panama,M,SE,NA,3506
JECOL,1999,87,1,SE,Toshihiko Hara,Toshihiko,,Hara,Japan,M,SE,NA,3562
JECOL,2000,88,1,EIC,Anthony J Davy,Anthony,J,Davy,UK,M,EIC,NA,50
JECOL,2000,88,1,SE,Alan J Gray,Alan,J,Gray,UK,M,SE,NA,89
JECOL,2000,88,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,2000,88,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,2000,88,1,SE,Chris J Peterson,Chris,J,Peterson,USA,M,SE,NA,553
JECOL,2000,88,1,AE,David J Gibson,David,J,Gibson,USA,M,AE,NA,703
JECOL,2000,88,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,2000,88,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,2000,88,1,SE,Ian Sanders,Ian,,Sanders,Switzerland,M,SE,NA,1416
JECOL,2000,88,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,2000,88,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,2000,88,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,2000,88,1,SE,Michael Fenner,Michael,,Fenner,UK,M,SE,NA,2364
JECOL,2000,88,1,AE,Michael J Hutchings,Michael,J,Hutchings,UK,M,AE,NA,2419
JECOL,2000,88,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,2000,88,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,2000,88,1,SE,Paul Adam,Paul,,Adam,Australia,M,SE,NA,2751
JECOL,2000,88,1,SE,Peter Alpert,Peter,,Alpert,USA,M,SE,NA,2753
JECOL,2000,88,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,2000,88,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,2000,88,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,2000,88,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,2000,88,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
JECOL,2000,88,1,SE,Susan Kalisz,Susan,,Kalisz,USA,F,SE,NA,3374
JECOL,2000,88,1,SE,Sandra Lavorel,Sandra,,Lavorel,France,F,SE,NA,3385
JECOL,2000,88,1,SE,S Joseph Wright,S,Joseph,Wright,Panama,M,SE,NA,3506
JECOL,2000,88,1,SE,Toshihiko Hara,Toshihiko,,Hara,Japan,M,SE,NA,3562
JECOL,2000,88,1,SE,William K Lauenroth,William,K,Lauenroth,USA,M,SE,NA,3762
JECOL,2001,89,1,EIC,Anthony J Davy,Anthony,J,Davy,UK,M,EIC,NA,50
JECOL,2001,89,1,SE,Alan J Gray,Alan,J,Gray,UK,M,SE,NA,89
JECOL,2001,89,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,2001,89,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,2001,89,1,SE,Chris J Peterson,Chris,J,Peterson,USA,M,SE,NA,553
JECOL,2001,89,1,AE,David J Gibson,David,J,Gibson,USA,M,AE,NA,703
JECOL,2001,89,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,2001,89,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,2001,89,1,SE,Ian Sanders,Ian,,Sanders,Switzerland,M,SE,NA,1416
JECOL,2001,89,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,2001,89,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,2001,89,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,2001,89,1,SE,Michael Fenner,Michael,,Fenner,UK,M,SE,NA,2364
JECOL,2001,89,1,AE,Michael J Hutchings,Michael,J,Hutchings,UK,M,AE,NA,2419
JECOL,2001,89,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,2001,89,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,2001,89,1,SE,Paul Adam,Paul,,Adam,Australia,M,SE,NA,2751
JECOL,2001,89,1,SE,Peter Alpert,Peter,,Alpert,USA,M,SE,NA,2753
JECOL,2001,89,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,2001,89,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,2001,89,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,2001,89,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,2001,89,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
JECOL,2001,89,1,SE,Sandra Lavorel,Sandra,,Lavorel,France,F,SE,NA,3385
JECOL,2001,89,1,SE,S Joseph Wright,S,Joseph,Wright,Panama,M,SE,NA,3506
JECOL,2001,89,1,SE,Toshihiko Hara,Toshihiko,,Hara,Japan,M,SE,NA,3562
JECOL,2001,89,1,SE,William K Lauenroth,William,K,Lauenroth,USA,M,SE,NA,3762
JECOL,2002,90,1,EIC,Anthony J Davy,Anthony,J,Davy,UK,M,EIC,NA,50
JECOL,2002,90,1,SE,Alan J Gray,Alan,J,Gray,UK,M,SE,NA,89
JECOL,2002,90,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,2002,90,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,2002,90,1,SE,Chris J Peterson,Chris,J,Peterson,USA,M,SE,NA,553
JECOL,2002,90,1,SE,David Burslem,David,,Burslem,UK,M,SE,NA,639
JECOL,2002,90,1,AE,David J Gibson,David,J,Gibson,USA,M,AE,NA,703
JECOL,2002,90,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,2002,90,1,SE,Hans DeKroon,Hans,,DeKroon,Netherlands,M,SE,NA,1296
JECOL,2002,90,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,2002,90,1,SE,Ian Sanders,Ian,,Sanders,Switzerland,M,SE,NA,1416
JECOL,2002,90,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,2002,90,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,2002,90,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,2002,90,1,AE,Michael J Hutchings,Michael,J,Hutchings,UK,M,AE,NA,2419
JECOL,2002,90,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,2002,90,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,2002,90,1,SE,Paul Adam,Paul,,Adam,Australia,M,SE,NA,2751
JECOL,2002,90,1,SE,Peter Alpert,Peter,,Alpert,USA,M,SE,NA,2753
JECOL,2002,90,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,2002,90,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,2002,90,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,2002,90,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,2002,90,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
JECOL,2002,90,1,SE,Sue E Hartley,Sue,E,Hartley,UK,F,SE,NA,3353
JECOL,2002,90,1,SE,Sandra Lavorel,Sandra,,Lavorel,France,F,SE,NA,3385
JECOL,2002,90,1,SE,S Joseph Wright,S,Joseph,Wright,Panama,M,SE,NA,3506
JECOL,2002,90,1,SE,Toshihiko Hara,Toshihiko,,Hara,Japan,M,SE,NA,3562
JECOL,2002,90,1,SE,William K Lauenroth,William,K,Lauenroth,USA,M,SE,NA,3762
JECOL,2003,91,1,EIC,Anthony J Davy,Anthony,J,Davy,UK,M,EIC,NA,50
JECOL,2003,91,1,SE,Alan J Gray,Alan,J,Gray,UK,M,SE,NA,89
JECOL,2003,91,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,2003,91,1,SE,Bernhard Schmid,Bernhard,,Schmid,Switzerland,M,SE,NA,351
JECOL,2003,91,1,SE,Chris J Peterson,Chris,J,Peterson,USA,M,SE,NA,553
JECOL,2003,91,1,SE,David Burslem,David,,Burslem,UK,M,SE,NA,639
JECOL,2003,91,1,AE,David J Gibson,David,J,Gibson,USA,M,AE,NA,703
JECOL,2003,91,1,SE,David Streeter,David,,Streeter,UK,M,SE,NA,880
JECOL,2003,91,1,SE,F Ian Woodward,F,Ian,Woodward,UK,M,SE,NA,1144
JECOL,2003,91,1,SE,Hans DeKroon,Hans,,DeKroon,Netherlands,M,SE,NA,1296
JECOL,2003,91,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,2003,91,1,SE,Ian Sanders,Ian,,Sanders,Switzerland,M,SE,NA,1416
JECOL,2003,91,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,2003,91,1,SE,Joop Ouborg,Joop,,Ouborg,Netherlands,M,SE,NA,1794
JECOL,2003,91,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,2003,91,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,2003,91,1,AE,Michael J Hutchings,Michael,J,Hutchings,UK,M,AE,NA,2419
JECOL,2003,91,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,2003,91,1,SE,Michael CF Proctor,Michael,CF,Proctor,UK,M,SE,NA,2526
JECOL,2003,91,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,2003,91,1,SE,Paul Adam,Paul,,Adam,Australia,M,SE,NA,2751
JECOL,2003,91,1,SE,Peter Alpert,Peter,,Alpert,USA,M,SE,NA,2753
JECOL,2003,91,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,2003,91,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,2003,91,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,2003,91,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,2003,91,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
JECOL,2003,91,1,SE,Sue E Hartley,Sue,E,Hartley,UK,F,SE,NA,3353
JECOL,2003,91,1,SE,Sandra Lavorel,Sandra,,Lavorel,France,F,SE,NA,3385
JECOL,2003,91,1,SE,S Joseph Wright,S,Joseph,Wright,Panama,M,SE,NA,3506
JECOL,2003,91,1,SE,Toshihiko Hara,Toshihiko,,Hara,Japan,M,SE,NA,3562
JECOL,2003,91,1,SE,William K Lauenroth,William,K,Lauenroth,USA,M,SE,NA,3762
JECOL,2004,92,1,EIC,Anthony J Davy,Anthony,J,Davy,UK,M,EIC,NA,50
JECOL,2004,92,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,2004,92,1,SE,David Burslem,David,,Burslem,UK,M,SE,NA,639
JECOL,2004,92,1,AE,David J Gibson,David,J,Gibson,USA,M,AE,NA,703
JECOL,2004,92,1,SE,David Streeter,David,,Streeter,UK,M,SE,NA,880
JECOL,2004,92,1,SE,Frank S Gilliam,Frank,S,Gilliam,USA,M,SE,NA,1070
JECOL,2004,92,1,SE,Hans DeKroon,Hans,,DeKroon,Netherlands,M,SE,NA,1296
JECOL,2004,92,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,2004,92,1,SE,Ian Sanders,Ian,,Sanders,Switzerland,M,SE,NA,1416
JECOL,2004,92,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,2004,92,1,SE,Joop Ouborg,Joop,,Ouborg,Netherlands,M,SE,NA,1794
JECOL,2004,92,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,2004,92,1,SE,Ken Thompson,Ken,,Thompson,UK,M,SE,NA,2104
JECOL,2004,92,1,AE,Michael J Hutchings,Michael,J,Hutchings,UK,M,AE,NA,2419
JECOL,2004,92,1,SE,Malcolm C Press,Malcolm,C,Press,UK,M,SE,NA,2524
JECOL,2004,92,1,SE,Michael CF Proctor,Michael,CF,Proctor,UK,M,SE,NA,2526
JECOL,2004,92,1,SE,Mark Williamson,Mark,,Williamson,UK,M,SE,NA,2611
JECOL,2004,92,1,SE,Paul Adam,Paul,,Adam,Australia,M,SE,NA,2751
JECOL,2004,92,1,SE,Peter Alpert,Peter,,Alpert,USA,M,SE,NA,2753
JECOL,2004,92,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,2004,92,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,2004,92,1,SE,Richard D Bardgett,Richard,D,Bardgett,UK,M,SE,NA,2977
JECOL,2004,92,1,SE,Ragan M Callaway,Ragan,M,Callaway,USA,M,SE,NA,3009
JECOL,2004,92,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,2004,92,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,2004,92,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
JECOL,2004,92,1,SE,Sue E Hartley,Sue,E,Hartley,UK,F,SE,NA,3353
JECOL,2004,92,1,SE,S Joseph Wright,S,Joseph,Wright,Panama,M,SE,NA,3506
JECOL,2004,92,1,SE,William K Lauenroth,William,K,Lauenroth,USA,M,SE,NA,3762
JECOL,2005,93,1,SE,Angela Moles,Angela,,Moles,Australia,F,SE,NA,155
JECOL,2005,93,1,SE,Arthur J Willis,Arthur,J,Willis,UK,M,SE,NA,230
JECOL,2005,93,1,SE,Christer Nilsson,Christer,,Nilsson,Sweden,M,SE,NA,539
JECOL,2005,93,1,SE,Colin Osborne,Colin,,Osborne,UK,M,SE,NA,542
JECOL,2005,93,1,SE,David Burslem,David,,Burslem,UK,M,SE,NA,639
JECOL,2005,93,1,AE,David J Gibson,David,J,Gibson,USA,M,AE,NA,703
JECOL,2005,93,1,SE,David Streeter,David,,Streeter,UK,M,SE,NA,880
JECOL,2005,93,1,SE,Frank S Gilliam,Frank,S,Gilliam,USA,M,SE,NA,1070
JECOL,2005,93,1,SE,Gerhard Zotz,Gerhard,,Zotz,Switzerland,M,SE,NA,1279
JECOL,2005,93,1,SE,Hans DeKroon,Hans,,DeKroon,Netherlands,M,SE,NA,1296
JECOL,2005,93,1,SE,Honor C Prentice,Honor,C,Prentice,Sweden,F,SE,NA,1349
JECOL,2005,93,1,SE,Hanna Tuomisto,Hanna,,Tuomisto,Finland,F,SE,NA,1370
JECOL,2005,93,1,SE,Jeremy Burdon,Jeremy,,Burdon,Australia,M,SE,NA,1493
JECOL,2005,93,1,SE,James Cahill,James,,Cahill,Canada,M,SE,NA,1496
JECOL,2005,93,1,SE,John A Lee,John,A,Lee,UK,M,SE,NA,1704
JECOL,2005,93,1,SE,Joop Ouborg,Joop,,Ouborg,Netherlands,M,SE,NA,1794
JECOL,2005,93,1,SE,Jacob Weiner,Jacob,,Weiner,Denmark,M,SE,NA,1945
JECOL,2005,93,1,SE,Kyle Harms,Kyle,,Harms,USA,M,SE,NA,2013
JECOL,2005,93,1,SE,Martin Heil,Martin,,Heil,Germany,M,SE,NA,2408
JECOL,2005,93,1,EIC,Michael J Hutchings,Michael,J,Hutchings,UK,M,EIC,NA,2419
JECOL,2005,93,1,AE,Malcolm C Press,Malcolm,C,Press,UK,M,AE,NA,2524
JECOL,2005,93,1,SE,Michael CF Proctor,Michael,CF,Proctor,UK,M,SE,NA,2526
JECOL,2005,93,1,SE,Marcel VanDerHeijden,Marcel,,VanDerHeijden,Netherlands,M,SE,NA,2586
JECOL,2005,93,1,SE,Paul Adam,Paul,,Adam,Australia,M,SE,NA,2751
JECOL,2005,93,1,SE,Peter Alpert,Peter,,Alpert,USA,M,SE,NA,2753
JECOL,2005,93,1,SE,Peter Jolliffe,Peter,,Jolliffe,Canada,M,SE,NA,2841
JECOL,2005,93,1,SE,Peter Klinkhamer,Peter,,Klinkhamer,Netherlands,M,SE,NA,2849
JECOL,2005,93,1,SE,Peter D Moore,Peter,D,Moore,UK,M,SE,NA,2869
JECOL,2005,93,1,SE,Rien Aerts,Rien,,Aerts,Netherlands,M,SE,NA,2967
JECOL,2005,93,1,SE,Richard D Bardgett,Richard,D,Bardgett,UK,M,SE,NA,2977
JECOL,2005,93,1,SE,Ragan M Callaway,Ragan,M,Callaway,USA,M,SE,NA,3009
JECOL,2005,93,1,SE,Robert L Jefferies,Robert,L,Jefferies,Canada,M,SE,NA,3108
JECOL,2005,93,1,SE,Robert J Jones,Robert,J,Jones,USA,M,SE,NA,3113
JECOL,2005,93,1,SE,Roy Turkington,Roy,,Turkington,Canada,M,SE,NA,3234
JECOL,2005,93,1,SE,Spencer CH Barrett,Spencer,CH,Barrett,Canada,M,SE,NA,3276
